,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,f-1_score,roc_auc_score,time
860,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",4,3,14,794490,85.54313099041534,0,0.851709352333269,5
861,"['rerp', 'trgas', 'gad', 'remk', 'ctwav']",2,1,23,60956,74.4408945686901,0,0.7289941588035175,1
862,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'ctwav']",3,2,52,1913160,81.15015974440895,0,0.8041748507606394,2
863,"['trrp', 'gas', 'regad', 'mk', 'ctwav']",3,2,58,2370200,84.26517571884985,0,0.8372154823801271,2
864,"['trrp', 'gas', 'regas', 'trgas', 'regad', 'trgad']",4,2,60,10339712,84.02555910543131,0,0.8388933821169523,3
865,"['rp', 'trrp', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,19,100127,79.15335463258786,0,0.7888015918865139,2
866,"['rp', 'regas', 'trgas', 'regad', 'trgad']",3,3,67,4522019,81.629392971246,0,0.807990243276205,3
867,"['rp', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,2,90,23225806,82.90734824281151,0,0.8185839912702997,3
868,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'mk']",3,1,33,504009,80.03194888178913,0,0.7955658257911291,1
869,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'trgad', 'remk', 'ctwav']",3,3,38,1429570,84.02555910543131,0,0.8372578471018678,4
870,"['rp', 'trrp', 'regad', 'trgad', 'mk', 'trmk']",4,3,54,11613956,87.06070287539936,0,0.8652801848642403,5
871,"['gas', 'mk', 'remk', 'ctwav']",4,3,24,2306192,87.1405750798722,0,0.8716823929648887,5
872,"['rp', 'trrp', 'regas', 'trgad', 'mk', 'trmk']",4,2,42,5076982,86.5814696485623,0,0.8584453430900572,3
873,"['trrp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",4,2,65,12514888,85.94249201277955,0,0.8557904871943001,4
874,"['rp', 'rerp', 'trgas', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",4,2,13,573364,83.54632587859425,0,0.8260196418255344,3
875,"['rerp', 'trrp', 'gas', 'trgad', 'mk', 'ctwav']",3,1,19,178077,85.70287539936102,0,0.853442454586302,1
876,"['rerp', 'trrp', 'regas', 'trgas', 'regad', 'trgad']",4,2,37,4159044,85.14376996805112,0,0.8472507863149111,3
877,"['rerp', 'trrp', 'regas', 'trgas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",4,2,71,14887550,84.90415335463258,0,0.8410026317478657,4
878,"['rp', 'regas', 'gad', 'trgad', 'remk']",3,1,74,2345413,81.629392971246,0,0.8103806406059438,1
879,"['rp', 'gad', 'regad', 'mk', 'ctwav']",4,2,89,23221396,87.77955271565496,0,0.8743372488606458,3
880,"['rerp', 'trrp', 'gas', 'trgas', 'remk', 'trmk']",4,1,29,1596234,84.90415335463258,0,0.8425123563771744,2
881,"['rp', 'trrp', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",2,3,46,494466,74.20127795527156,0,0.7500468579498042,2
882,"['rerp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,67,467621,77.39616613418531,0,0.7687309840169458,1
883,"['rp', 'rerp', 'trrp', 'gas', 'regad', 'mk', 'trmk', 'ctwav']",3,1,53,1262616,83.22683706070288,0,0.8262019385069644,1
884,"['trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk']",4,1,71,9142760,82.26837060702876,0,0.8195776365620387,2
885,"['rp', 'regad', 'mk', 'ctwav']",4,2,89,23216986,86.66134185303514,0,0.8624571538609668,3
886,"['rerp', 'regas', 'trgas', 'gad', 'regad', 'mk']",2,3,67,1061635,80.03194888178913,0,0.7915398934463059,2
887,"['rerp', 'gas', 'trgas', 'trmk']",3,1,22,212296,80.19169329073482,0,0.7988086526734707,1
888,"['rp', 'trrp', 'regas', 'trgad', 'ctwav']",4,1,75,10168707,86.50159744408946,0,0.858836895821298,2
889,"['rerp', 'trgas', 'trgad', 'mk']",3,3,31,1010154,80.27156549520767,0,0.7938879260543038,3
890,"['rp', 'gas', 'remk']",3,1,48,988838,79.07348242811501,0,0.7923384042621477,1
891,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,30,2601946,86.82108626198082,0,0.8701033442454587,4
892,"['rerp', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,2,46,6088630,85.14376996805112,0,0.8464959240002567,3
893,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'ctwav']",2,1,66,428523,83.86581469648563,0,0.8356505552346106,1
894,"['trrp', 'regas', 'trgas', 'gad', 'regad', 'mk', 'trmk']",4,2,56,9012950,83.78594249201278,0,0.8345323833365429,3
895,"['rerp', 'gas', 'mk', 'remk', 'trmk', 'ctwav']",2,1,56,311628,73.40255591054313,0,0.7332036716092176,1
896,"['rp', 'trrp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk']",3,2,77,4284736,84.42492012779553,0,0.8369356184607485,2
897,"['rerp', 'regas', 'trgas', 'ctwav']",2,1,15,27950,62.14057507987221,0,0.596048526863085,1
898,"['rp', 'trrp', 'trgas', 'regad', 'trgad', 'remk', 'trmk']",2,2,38,245158,82.18849840255591,0,0.8200949996790551,1
899,"['regas', 'regad', 'trgad']",4,2,90,23212576,79.7923322683706,0,0.7962372424417485,3
900,"['rerp', 'gas', 'trgas', 'trgad', 'remk']",3,3,59,3524897,80.43130990415335,0,0.794237114063804,3
901,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'remk', 'trmk']",2,3,13,50586,66.29392971246007,0,0.6643841068104499,2
902,"['rp', 'regad', 'remk', 'trmk', 'ctwav']",3,1,63,1757874,86.0223642172524,0,0.8571602798639193,1
903,"['rp', 'trrp', 'gad', 'mk', 'ctwav']",4,2,59,10336772,88.81789137380191,0,0.8858540342769111,3
904,"['rp', 'trrp', 'trgas', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",3,2,56,2218974,85.06389776357827,0,0.8467616663457218,2
905,"['rerp', 'gas', 'regas', 'trgas', 'trgad', 'remk', 'ctwav']",3,1,14,89780,83.14696485623003,0,0.8252095769946722,1
906,"['trrp', 'regas', 'trgas', 'gad', 'remk', 'trmk', 'ctwav']",2,3,82,1539735,81.70926517571885,0,0.816405417549265,2
907,"['rp', 'gas', 'trgas', 'trgad', 'mk', 'remk', 'trmk']",4,1,73,9648769,86.50159744408946,0,0.858836895821298,2
908,"['rerp', 'trgad', 'mk', 'ctwav']",2,2,80,1035562,74.76038338658147,0,0.7489415238462032,1
909,"['rp', 'trrp', 'mk', 'ctwav']",4,2,49,7182326,88.65814696485623,0,0.8827370177803454,3
910,"['rp', 'trrp', 'mk', 'remk']",4,1,59,6342107,87.61980830670926,0,0.870213749277874,2
911,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'trgad']",2,3,54,676796,80.67092651757189,0,0.8045112009756723,2
912,"['gas', 'regas', 'trgas', 'mk', 'trmk']",4,2,34,3330896,80.99041533546325,0,0.811248475511907,3
913,"['rerp', 'trrp', 'gas', 'regas', 'trgas']",3,1,90,3461649,83.46645367412141,0,0.8311919892162527,1
914,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'regad', 'trmk']",2,2,72,851582,81.38977635782747,0,0.8100455741703575,1
915,"['trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,3,54,11616602,86.26198083067092,0,0.8627793825020862,5
916,"['rerp', 'regas', 'trgad', 'mk', 'remk']",3,2,75,4058212,83.22683706070288,0,0.8268309904358432,2
917,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'trmk']",4,1,20,714577,80.35143769968052,0,0.7941254252519417,2
918,"['trrp', 'trgas', 'gad', 'trgad', 'mk', 'ctwav']",4,3,82,26735055,83.30670926517571,0,0.83210090506451,5
919,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'trmk', 'ctwav']",3,2,56,2216230,82.58785942492013,0,0.8188920983375056,2
920,"['trrp', 'trgas', 'regad', 'mk', 'remk']",3,2,75,4058212,76.43769968051119,0,0.7543064381539252,2
921,"['trrp', 'gas', 'regas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",4,1,36,2297729,84.7444089456869,0,0.8437987033827589,2
922,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'mk']",2,2,41,297508,70.84664536741214,0,0.7061030874895693,1
923,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",2,3,96,2107610,77.87539936102236,0,0.7772013608062134,2
924,"['gas', 'regas', 'trgas', 'regad', 'mk', 'trmk']",3,3,78,5946194,78.43450479233226,0,0.7778573721034726,3
925,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",3,3,21,485480,84.58466453674122,0,0.8448334296167919,3
926,"['rerp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,3,12,584189,81.46964856230032,0,0.8043699852365365,5
927,"['rp', 'rerp', 'trrp', 'gad', 'trgad', 'remk']",3,2,80,4498442,86.34185303514377,0,0.8597458116695551,2
928,"['rp', 'regas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",4,1,77,10721082,85.78274760383387,0,0.8511637460684255,2
929,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'trgad', 'remk']",2,1,43,197903,74.52076677316293,0,0.7372835226908018,1
930,"['rp', 'trgas', 'gad', 'regad', 'trgad', 'remk']",2,2,52,448164,79.87220447284345,0,0.797103793568265,1
931,"['rp', 'trrp', 'trgas', 'mk', 'ctwav']",4,1,59,6345047,88.65814696485623,0,0.8817305346941395,2
932,"['rp', 'trrp', 'trgas', 'regad', 'trgad', 'mk']",4,2,41,5076982,85.22364217252397,0,0.8459785608832403,3
933,"['regad', 'mk', 'trmk', 'ctwav']",4,2,50,7182326,84.50479233226837,0,0.843715257718724,3
934,"['rerp', 'trrp', 'gas', 'regad', 'remk', 'ctwav']",2,3,17,80213,67.25239616613419,0,0.6722665126131332,2
935,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",4,1,85,13030958,85.14376996805112,0,0.844105526670518,2
936,"['trrp', 'gas', 'trgad', 'trmk']",4,2,26,1951418,84.02555910543131,0,0.8388933821169523,3
937,"['rp', 'regas', 'trgas', 'remk', 'trmk']",3,1,36,562421,79.87220447284345,0,0.7972296039540407,1
938,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'mk', 'trmk']",3,1,81,2892531,83.30670926517571,0,0.8278233519481354,1
939,"['gas', 'trgas', 'trgad', 'mk', 'ctwav']",3,2,19,288432,87.93929712460064,0,0.8823608704024649,2
940,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk']",3,2,76,4065660,86.18210862619809,0,0.8562513640156622,2
941,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",3,2,12,108596,83.54632587859425,0,0.8345747480582837,2
942,"['rp', 'gad', 'regad', 'mk', 'remk', 'ctwav']",4,3,94,35117766,87.93929712460064,0,0.8766994030425573,5
943,"['rp', 'rerp', 'gas', 'trgad', 'mk', 'trmk']",4,2,21,1401852,84.02555910543131,0,0.8324770524423905,3
944,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'ctwav']",2,3,25,164795,81.30990415335464,0,0.8111919892162527,2
945,"['rp', 'gas', 'trgas', 'regad', 'trgad', 'trmk']",2,3,26,162247,79.87220447284345,0,0.7927004300661147,2
946,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk', 'trmk']",4,3,63,16304530,87.61980830670926,0,0.8714718531356312,5
947,"['rp', 'rerp', 'trrp', 'gas', 'trgad', 'remk']",2,1,53,290346,77.31629392971246,0,0.774406572950767,1
948,"['rp', 'trrp', 'regas', 'remk', 'ctwav']",4,2,82,19282424,89.45686900958466,0,0.8908992875024071,3
949,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",3,3,80,6269862,86.10223642172524,0,0.8566429167469028,4
950,"['gas', 'trgas', 'regad', 'trgad', 'mk', 'ctwav']",3,2,21,348888,84.58466453674122,0,0.8426946530586046,2
951,"['rp', 'gas', 'regas', 'trgas', 'remk']",4,3,32,4091018,86.26198083067092,0,0.8618987098016561,5
952,"['rp', 'rerp', 'trrp', 'regas', 'mk']",4,2,40,4604782,86.34185303514377,0,0.856600552025162,3
953,"['rp', 'rerp', 'trrp', 'gas', 'regad', 'remk', 'ctwav']",4,3,67,18401499,88.25878594249201,0,0.8791591244624174,5
954,"['gas', 'regad', 'trgad', 'remk', 'trmk', 'ctwav']",3,1,68,1986129,84.98402555910543,0,0.843756338661018,1
955,"['rp', 'regas', 'gad', 'mk', 'remk', 'trmk']",3,3,46,2080362,80.11182108626198,0,0.7974388600038512,3
956,"['rp', 'trrp', 'regas', 'trgas', 'mk']",4,2,58,9660452,86.82108626198082,0,0.8619256691700367,3
957,"['rp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'ctwav']",3,2,19,290392,83.06709265175719,0,0.8273624751267733,2
958,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'remk']",2,1,85,726766,80.59105431309904,0,0.8046511329353618,1
959,"['regas', 'trgas', 'trgad', 'remk']",3,3,50,2450163,75.15974440894568,0,0.7452224147891392,3
960,"['gas', 'trgas', 'gad', 'trgad', 'remk', 'ctwav']",3,3,31,1013290,84.98402555910543,0,0.8446370113614481,3
961,"['rerp', 'trrp', 'gas', 'gad', 'mk', 'ctwav']",3,2,46,1497876,83.46645367412141,0,0.828298350343411,2
962,"['rp', 'gas', 'trgas', 'regad', 'mk', 'trmk']",2,2,13,36548,67.17252396166134,0,0.6511444893767251,1
963,"['rerp', 'gas', 'regas', 'regad', 'ctwav']",4,3,25,2705567,83.94568690095846,0,0.8306040182296682,5
964,"['rerp', 'trrp', 'regas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,3,77,24202094,82.82747603833866,0,0.8164593362860261,5
965,"['trrp', 'gad', 'trgad']",4,3,22,1938426,83.86581469648563,0,0.8396764875794338,5
966,"['trrp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'ctwav']",3,2,23,415286,85.94249201277955,0,0.8586841260671416,2
967,"['gas', 'regas', 'trgas', 'regad', 'mk', 'remk', 'trmk']",4,3,78,24198272,85.94249201277955,0,0.8575518325951602,5
968,"['rp', 'rerp', 'trrp', 'trgas', 'mk', 'ctwav']",4,2,59,10339712,86.5814696485623,0,0.8592002054047115,3
969,"['rerp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'trmk']",3,3,49,2462413,76.91693290734824,0,0.7539700879388922,4
970,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'trmk']",3,1,46,915390,84.98402555910543,0,0.8460209256049811,1
971,"['rerp', 'trrp', 'gas', 'mk', 'ctwav']",4,2,93,25328066,85.54313099041534,0,0.8475576096026702,3
972,"['trrp', 'gas', 'trgad', 'mk', 'ctwav']",3,3,18,324797,86.0223642172524,0,0.860557160279864,3
973,"['rp', 'rerp', 'regas', 'regad', 'remk', 'trmk']",2,1,31,106650,65.41533546325878,0,0.6500712497592913,1
974,"['rp', 'gas', 'gad']",2,1,59,347387,80.27156549520767,0,0.8023172219012773,1
975,"['rp', 'trgad', 'mk', 'remk']",3,2,75,4054488,82.90734824281151,0,0.8306617883047692,2
976,"['rp', 'gas', 'regad', 'mk', 'remk', 'ctwav']",4,3,18,1303295,86.42172523961662,0,0.8603607420245202,5
977,"['gas', 'trgas', 'trgad', 'mk']",4,1,90,14246079,85.8626198083067,0,0.8571885230117465,2
978,"['rp', 'gas', 'regas', 'regad', 'remk', 'trmk', 'ctwav']",4,3,72,20625284,88.01916932907348,0,0.8771885230117465,5
979,"['gas', 'regas', 'gad', 'trgad', 'ctwav']",2,2,27,133772,78.99361022364218,0,0.7836716092175363,1
980,"['rp', 'trrp', 'trmk']",4,3,66,17323829,88.09904153354633,0,0.8757904871943,5
981,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",2,2,78,1011466,79.15335463258786,0,0.7909403684447013,2
982,"['gas', 'trmk', 'ctwav']",4,3,84,28041071,86.42172523961662,0,0.8617446562680532,5
983,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'ctwav']",2,3,45,496720,79.63258785942492,0,0.7961396752038,2
984,"['rp', 'rerp', 'gas', 'trgas', 'regad', 'mk']",4,1,47,4068662,84.58466453674122,0,0.8398010141857629,2
985,"['rerp', 'gas', 'regas', 'trgad', 'trmk']",2,1,80,619822,78.19488817891374,0,0.7734963733230632,1
986,"['rerp', 'trrp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",4,2,53,8384824,85.62300319488818,0,0.8479209191860838,3
987,"['trrp', 'regas', 'trgas', 'gad', 'remk', 'trmk']",3,2,43,1371680,82.50798722044729,0,0.8211708068553824,2
988,"['rp', 'gas', 'regas', 'gad', 'regad', 'mk']",4,1,19,713597,83.30670926517571,0,0.8275717311765839,2
989,"['rp', 'trrp', 'regas', 'remk', 'ctwav']",4,1,81,11833811,87.30031948881789,0,0.8673765967006868,2
990,"['rp', 'trrp', 'trgas', 'gad', 'remk', 'ctwav']",3,1,24,254300,84.98402555910543,0,0.8486629437062713,1
991,"['rp', 'rerp', 'trrp', 'gad', 'trgad', 'mk']",2,3,70,1123658,85.62300319488818,0,0.8554695423326272,2
992,"['gas', 'trgas', 'regad', 'ctwav']",3,1,15,113822,84.66453674121406,0,0.8431837730277938,1
993,"['rp', 'rerp', 'trgas', 'gad', 'regad', 'trgad', 'remk', 'trmk']",2,3,85,1695770,83.06709265175719,0,0.8228333012388472,2
994,"['trrp', 'trgas', 'regad', 'trgad', 'mk', 'trmk']",3,3,89,7907513,78.35463258785943,0,0.7759843378907504,3
995,"['gas', 'regas', 'trgas', 'trgad', 'mk', 'remk']",3,2,21,348888,79.63258785942492,0,0.7928686051736311,2
996,"['rerp', 'trrp', 'regas', 'gad', 'regad', 'trgad', 'mk']",2,2,49,417376,76.91693290734824,0,0.7647897811156044,1
997,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'trgad', 'remk']",4,1,57,5935765,85.94249201277955,0,0.8531484690930099,2
998,"['trrp', 'gas', 'regad', 'ctwav']",3,2,42,1246582,82.66773162939297,0,0.8185005456062648,2
999,"['gad', 'trgad', 'mk', 'ctwav']",3,1,19,176117,85.38338658146965,0,0.8482149046793762,1
1000,"['rp', 'gas', 'gad']",4,3,24,2305016,83.86581469648563,0,0.8350215033057321,5
1001,"['rp', 'trrp', 'mk', 'remk', 'trmk']",4,3,66,17330297,87.77955271565496,0,0.8711919892162527,5
